User ID,Traveler name,Traveler age,Traveler gender,Traveler nationality,Profile Type,Climate Pref,Primary Dest Type,Acc Pref,Transport Core Modes,Traveler Continent
U0847,Charlotte,56,Female,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture;Randonnée;4x4,North America
U0848,Maha,52,Female,Saudi,Plage/Détente,Hot,Beach,Airbnb,Marche;Taxi;Métro,Asia
U0849,Daria,37,Female,Russian,Plage/Détente,Hot,Beach,Guesthouse,Métro;Voiture;Tuk-Tuk,Europe
U0850,Ethan,61,Male,Australian,Culturel/Histoire,Temperate,City,Hotel,Voiture;Vélo;Bus,Oceania
U0851,Riccardo,40,Male,Italian,Plage/Détente,Hot,Beach,Villa,Randonnée;Taxi;Bateau,Europe
U0852,Beatrice,58,Female,Italian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Marche;Bus;Voiture (si isolé),Europe
U0853,Sara,45,Female,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Scooter;Métro;Bus,Africa
U0854,Tara,41,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Vélo;Tuk-Tuk;Bus,Asia
U0855,Joon-Ho,32,Male,South Korean,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Marche;Tuk-Tuk;Bus,Asia
U0856,Bandar,61,Male,Saudi,Plage/Détente,Hot,Beach,Hostel,Voiture;Voiture (si isolé);Transports Publics,Asia
U0857,Sara,28,Female,Swedish,Plage/Détente,Hot,Beach,Hostel,Voiture (si isolé);Tuk-Tuk;Voiture,Europe
U0858,Hanna,59,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture;Bateau;Métro,Europe
U0859,Karim,33,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture (si isolé);Transports Publics;Randonnée,Africa
U0860,Mateus,57,Male,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture (si isolé);Voiture;Bateau,South America
U0861,Juan,32,Male,Colombian,Plage/Détente,Hot,Beach,Airbnb,Métro;Voiture;Bus,South America
U0862,Nikita,68,Male,Russian,Plage/Détente,Hot,Beach,Hostel,Transports Publics;Marche;Bus,Europe
U0863,Frieda,32,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Vélo;Voiture;Bus,Europe
U0864,Sebastián,28,Male,Colombian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Voiture (si isolé);Tuk-Tuk,South America
U0865,Sophia,41,Female,American,Urbain/Luxe/Shopping,Temperate,City,Villa,Bateau;Voiture (si isolé);Randonnée,North America
U0866,Kelechi,38,Male,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Métro;Scooter;Marche,Africa
U0867,Min-Jun,20,Male,South Korean,Plage/Détente,Hot,Beach,Guesthouse,Métro;Voiture;Voiture (si isolé),Asia
U0868,Matteo,55,Male,Italian,Culturel/Histoire,Temperate,City,Hostel,Transports Publics;Randonnée;Bateau,Europe
U0869,Ji-Min,23,Female,South Korean,Plage/Détente,Hot,Beach,Villa,Bus;Transports Publics;Voiture (si isolé),Asia
U0870,Priya,18,Female,Indian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Bus;Voiture (si isolé);Marche,Asia
U0871,Jack,66,Male,Australian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,4x4;Voiture;Métro,Oceania
U0872,Javier,59,Male,Mexican,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Voiture;Bus,North America
U0873,Sara,67,Female,Saudi,Exotique/Budget,Hot,Cultural/Nature,Hostel,Vélo;Taxi;Voiture (si isolé),Asia
U0874,Louise,55,Female,French,Culturel/Histoire,Temperate,City,Hotel,Bateau;Voiture;Marche,Europe
U0875,Jorge,39,Male,Spanish,Culturel/Histoire,Temperate,City,Hostel,Tuk-Tuk;4x4;Marche,Europe
U0876,Hessa,44,Female,Saudi,Plage/Détente,Hot,Beach,Villa,Bateau;Tuk-Tuk;Scooter,Asia
U0877,Mikhail,22,Male,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Vélo;Taxi;Bateau,Europe
U0878,Oliver,46,Male,Australian,Exotique/Budget,Hot,Cultural/Nature,Villa,Métro;Scooter;Voiture,Oceania
U0879,Mohamed,21,Male,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Villa,Marche;Scooter;4x4,Africa
U0880,Damilola,69,Female,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Voiture (si isolé);Métro;Voiture,Africa
U0881,Sizakele,31,Female,South African,Culturel/Histoire,Temperate,City,Airbnb,Transports Publics;Tuk-Tuk;Vélo,Africa
U0882,Tunde,38,Male,Nigerian,Plage/Détente,Hot,Beach,Airbnb,Tuk-Tuk;Métro;Marche,Africa
U0883,Kaito,51,Male,Japanese,Urbain/Luxe/Shopping,Temperate,City,Hostel,Scooter;Tuk-Tuk;Métro,Asia
U0884,Gyu-Min,65,Male,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Randonnée;Bateau;Voiture (si isolé),Asia
U0885,Gabriel,58,Male,French,Urbain/Luxe/Shopping,Temperate,City,Villa,Taxi;Vélo;Métro,Europe
U0886,Seo-Jun,35,Male,South Korean,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bus;Bateau;4x4,Asia
U0887,Deepa,47,Female,Indian,Culturel/Histoire,Temperate,City,Hostel,4x4;Scooter;Voiture,Asia
U0888,Lucas,21,Male,Swedish,Culturel/Histoire,Temperate,City,Villa,Vélo;Bus;Marche,Europe
U0889,Manuela,67,Female,Brazilian,Plage/Détente,Hot,Beach,Hotel,Scooter;Vélo;Taxi,South America
U0890,Lucía,27,Female,Spanish,Exotique/Budget,Hot,Cultural/Nature,Hostel,Tuk-Tuk;4x4;Voiture (si isolé),Europe
U0891,Đức,30,Male,Vietnamese,Plage/Détente,Hot,Beach,Airbnb,Voiture (si isolé);Transports Publics;Scooter,Asia
U0892,Yemi,24,Female,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,4x4;Bateau;Vélo,Africa
U0893,Anna,25,Female,Swedish,Culturel/Histoire,Temperate,City,Hostel,Bus;Taxi;Vélo,Europe
U0894,Kenji,46,Male,Japanese,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Marche;Randonnée;Voiture (si isolé),Asia
U0895,Ji-Hoon,66,Male,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Scooter;Tuk-Tuk;Randonnée,Asia
U0896,David,53,Male,American,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Taxi;4x4;Voiture,North America
U0897,Kelechi,41,Male,Nigerian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bus;Randonnée;Métro,Africa
U0898,Michael,45,Male,American,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Transports Publics;Scooter;Marche,North America
U0899,Juan,26,Male,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Taxi;Voiture (si isolé);4x4,South America
U0900,Ava,38,Female,American,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Tuk-Tuk;Vélo;Randonnée,North America
U0901,Sara,67,Female,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Hotel,4x4;Marche;Bus,Europe
U0902,Dmitry,56,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Vélo;Taxi;Tuk-Tuk,Europe
U0903,Ella,42,Female,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Bateau;Bus;Voiture,Oceania
U0904,Samuel,64,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Vélo;Tuk-Tuk;Bateau,South America
U0905,Charlotte,31,Female,Australian,Plage/Détente,Hot,Beach,Guesthouse,4x4;Tuk-Tuk;Vélo,Oceania
U0906,Min-Ji,59,Female,South Korean,Plage/Détente,Hot,Beach,Guesthouse,Tuk-Tuk;Taxi;Bateau,Asia
U0907,Yazeed,58,Male,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Villa,Bus;Marche;Transports Publics,Asia
U0908,Nour,65,Female,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Bus;Transports Publics;Marche,Africa
U0909,Louis,41,Male,French,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Transports Publics;Tuk-Tuk;Métro,Europe
U0910,Sara,31,Female,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Bus;Taxi;Métro,Europe
U0911,Nandi,37,Female,South African,Plage/Détente,Hot,Beach,Hostel,Voiture;Métro;Taxi,Africa
U0912,Yoo-Jin,59,Female,South Korean,Urbain/Luxe/Shopping,Temperate,City,Hotel,Taxi;Vélo;Métro,Asia
U0913,Zanele,63,Female,South African,Culturel/Histoire,Temperate,City,Guesthouse,Voiture (si isolé);Randonnée;Marche,Africa
U0914,Julia,62,Female,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Marche;Métro;Randonnée,South America
U0915,Ji-Woo,38,Female,South Korean,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Taxi;Tuk-Tuk;Marche,Asia
U0916,Greta,61,Female,Italian,Plage/Détente,Hot,Beach,Airbnb,Voiture (si isolé);Taxi;4x4,Europe
U0917,Maha,49,Female,Saudi,Urbain/Luxe/Shopping,Temperate,City,Hostel,Randonnée;Bus;Transports Publics,Asia
U0918,Juan,50,Male,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Vélo;Randonnée;Voiture (si isolé),North America
U0919,Karan,20,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Voiture;4x4;Scooter,Asia
U0920,Evelyn,57,Female,American,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Vélo;Randonnée;Tuk-Tuk,North America
U0921,Ava,54,Female,American,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Marche;Taxi;Bateau,North America
U0922,Yemi,55,Female,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Vélo;Transports Publics;4x4,Africa
U0923,Arjun,48,Male,Indian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Marche;Métro;Taxi,Asia
U0924,Heloísa,68,Female,Brazilian,Plage/Détente,Hot,Beach,Airbnb,Voiture (si isolé);Métro;Taxi,South America
U0925,Lucas,33,Male,French,Plage/Détente,Hot,Beach,Hostel,Taxi;Bus;Randonnée,Europe
U0926,Sebastián,21,Male,Colombian,Plage/Détente,Hot,Beach,Airbnb,Transports Publics;Voiture (si isolé);Bateau,South America
U0927,Ali,46,Male,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Transports Publics;Randonnée;Tuk-Tuk,Africa
U0928,Fatima,52,Female,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Taxi;Bateau;Voiture,Asia
U0929,Kiên,24,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Voiture;Bateau;Transports Publics,Asia
U0930,Thomas,61,Male,French,Urbain/Luxe/Shopping,Temperate,City,Hostel,Marche;Tuk-Tuk;Voiture (si isolé),Europe
U0931,Su-Min,61,Female,South Korean,Culturel/Histoire,Temperate,City,Guesthouse,Tuk-Tuk;Taxi;Randonnée,Asia
U0932,Aisha,66,Female,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,4x4;Vélo;Randonnée,Africa
U0933,Salomé,51,Female,Colombian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bateau;Vélo;Randonnée,South America
U0934,Samuel,66,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Scooter;Taxi;Tuk-Tuk,South America
U0935,Chloé,51,Female,French,Plage/Détente,Hot,Beach,Hotel,Tuk-Tuk;Voiture;Bus,Europe
U0936,Obi,43,Male,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Villa,Voiture (si isolé);Transports Publics;Taxi,Africa
U0937,Laura,66,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture (si isolé);Marche;Tuk-Tuk,South America
U0938,Chiara,52,Female,Italian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Scooter;Vélo,Europe
U0939,Elias,46,Male,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Bus;Bateau;Taxi,Europe
U0940,Min-Ji,31,Female,South Korean,Plage/Détente,Hot,Beach,Airbnb,Bus;Métro;Bateau,Asia
U0941,Emma,28,Female,French,Plage/Détente,Hot,Beach,Hotel,Marche;Tuk-Tuk;Taxi,Europe
U0942,Layla,29,Female,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Tuk-Tuk;Marche;Métro,Africa
U0943,Liam,54,Male,Australian,Urbain/Luxe/Shopping,Temperate,City,Villa,4x4;Bus;Marche,Oceania
U0944,Khanya,38,Female,South African,Plage/Détente,Hot,Beach,Guesthouse,Tuk-Tuk;Taxi;Vélo,Africa
U0945,Karim,24,Male,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Taxi;Randonnée;Transports Publics,Africa
U0946,Andrea,54,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Villa,Marche;Scooter;Vélo,North America
U0947,Alejandro,67,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Métro;4x4;Vélo,South America
U0948,Elias,36,Male,Swedish,Culturel/Histoire,Temperate,City,Hostel,Tuk-Tuk;Taxi;Métro,Europe
U0949,João,67,Male,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bateau;Randonnée;Taxi,South America
U0950,Sota,27,Male,Japanese,Urbain/Luxe/Shopping,Temperate,City,Villa,Bateau;4x4;Randonnée,Asia
U0951,Amr,48,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Voiture (si isolé);Vélo,Africa
U0952,Juan,53,Male,Colombian,Culturel/Histoire,Temperate,City,Villa,Randonnée;Bus;Marche,South America
U0953,Kenji,58,Male,Japanese,Culturel/Histoire,Temperate,City,Airbnb,4x4;Marche;Tuk-Tuk,Asia
U0954,Khoa,58,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Taxi;Transports Publics,Asia
U0955,Gyu-Min,64,Male,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Vélo;Tuk-Tuk;Taxi,Asia
U0956,Gabriele,46,Male,Italian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Voiture;Vélo;4x4,Europe
U0957,Ji-Min,21,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;4x4;Marche,Asia
U0958,Thandi,26,Female,South African,Culturel/Histoire,Temperate,City,Guesthouse,Voiture;Métro;Bateau,Africa
U0959,Riku,56,Male,Japanese,Plage/Détente,Hot,Beach,Airbnb,Bus;Vélo;Tuk-Tuk,Asia
U0960,Hoàng,67,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Hostel,Transports Publics;Tuk-Tuk;Marche,Asia
U0961,Chinedu,37,Male,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Marche;Taxi;Scooter,Africa
U0962,Turki,32,Male,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Bateau;Voiture;Vélo,Asia
U0963,Alba,28,Female,Spanish,Plage/Détente,Hot,Beach,Airbnb,Taxi;Bus;Bateau,Europe
U0964,Ludwig,45,Male,German,Exotique/Budget,Hot,Cultural/Nature,Hotel,Scooter;Randonnée;Transports Publics,Europe
U0965,Themba,48,Male,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Vélo;Scooter;Marche,Africa
U0966,Daniel,53,Male,Spanish,Culturel/Histoire,Temperate,City,Villa,Randonnée;4x4;Marche,Europe
U0967,Camille,38,Female,French,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Randonnée;Taxi;Scooter,Europe
U0968,Mohamed,31,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Scooter;Bateau,Africa
U0969,Saud,34,Male,Saudi,Urbain/Luxe/Shopping,Temperate,City,Hotel,Voiture;Tuk-Tuk;Métro,Asia
U0970,Jorge,34,Male,Spanish,Exotique/Budget,Hot,Cultural/Nature,Hostel,Vélo;Scooter;Bateau,Europe
U0971,Rafael,59,Male,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Vélo;4x4;Scooter,South America
U0972,Hà,49,Female,Vietnamese,Plage/Détente,Hot,Beach,Villa,Voiture;Tuk-Tuk;Marche,Asia
U0973,Sergey,31,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Transports Publics;Taxi;Scooter,Europe
U0974,Frieda,43,Female,German,Culturel/Histoire,Temperate,City,Hotel,Bateau;Scooter;Vélo,Europe
U0975,Elsa,54,Female,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Marche;Transports Publics;Métro,Europe
U0976,Lena,59,Female,German,Exotique/Budget,Hot,Cultural/Nature,Hotel,Tuk-Tuk;Bateau;Voiture (si isolé),Europe
U0977,Emily,48,Female,American,Exotique/Budget,Hot,Cultural/Nature,Hotel,Transports Publics;4x4;Vélo,North America
U0978,Ruby,18,Female,Australian,Plage/Détente,Hot,Beach,Hotel,Taxi;Bus;4x4,Oceania
U0979,Pablo,29,Male,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Bateau;Bus;Scooter,Europe
U0980,Siddharth,43,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Marche;Métro;Transports Publics,Asia
U0981,Thomas,39,Male,French,Exotique/Budget,Hot,Cultural/Nature,Hostel,Randonnée;Vélo;Scooter,Europe
U0982,Seo-Jun,30,Male,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Vélo;4x4;Transports Publics,Asia
U0983,Ludwig,50,Male,German,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture (si isolé);Voiture;Transports Publics,Europe
U0984,Carlos,40,Male,Mexican,Culturel/Histoire,Temperate,City,Hotel,Scooter;Transports Publics;Métro,North America
U0985,Heidi,18,Female,German,Exotique/Budget,Hot,Cultural/Nature,Hotel,Métro;Randonnée;Transports Publics,Europe
U0986,Sana,44,Female,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Voiture (si isolé);Bateau,Asia
U0987,Mandla,39,Male,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,4x4;Randonnée;Taxi,Africa
U0988,Camila,25,Female,Colombian,Exotique/Budget,Hot,Cultural/Nature,Villa,Vélo;Randonnée;Bus,South America
U0989,Olle,54,Male,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Bus;Voiture,Europe
U0990,Matteo,32,Male,Italian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bateau;Randonnée;Transports Publics,Europe
U0991,Khaya,69,Male,South African,Urbain/Luxe/Shopping,Temperate,City,Hostel,Vélo;Transports Publics;Bus,Africa
U0992,Rohan,29,Male,Indian,Urbain/Luxe/Shopping,Temperate,City,Villa,Transports Publics;Voiture;Marche,Asia
U0993,Ravi,56,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Voiture (si isolé);Voiture;Bus,Asia
U0994,Hugo,41,Male,French,Culturel/Histoire,Temperate,City,Airbnb,Randonnée;Marche;Scooter,Europe
U0995,Kunle,41,Male,Nigerian,Culturel/Histoire,Temperate,City,Villa,Randonnée;Marche;Métro,Africa
U0996,Ren,51,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Vélo;Marche,Asia
U0997,Pierre,67,Male,French,Urbain/Luxe/Shopping,Temperate,City,Villa,Randonnée;Taxi;Transports Publics,Europe
U0998,Kenji,28,Male,Japanese,Plage/Détente,Hot,Beach,Villa,Bus;4x4;Vélo,Asia
U0999,Rajesh,67,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Villa,Transports Publics;Vélo;Randonnée,Asia
U1000,Leon,27,Male,German,Culturel/Histoire,Temperate,City,Hostel,Métro;Tuk-Tuk;Marche,Europe
U1001,Nour,40,Female,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture;Taxi;Bus,Africa
U1002,María,34,Female,Colombian,Culturel/Histoire,Temperate,City,Hotel,Randonnée;4x4;Bus,South America
U1003,Michael,42,Male,American,Urbain/Luxe/Shopping,Temperate,City,Villa,Tuk-Tuk;Taxi;Vélo,North America
U1004,Quỳnh,34,Female,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Hostel,Métro;Voiture (si isolé);Voiture,Asia
U1005,Anastasia,48,Female,Russian,Culturel/Histoire,Temperate,City,Guesthouse,Bateau;Randonnée;Transports Publics,Europe
U1006,Yulia,26,Female,Russian,Plage/Détente,Hot,Beach,Hotel,Métro;Bateau;Randonnée,Europe
U1007,Ali,63,Male,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Bus;Marche;Tuk-Tuk,Africa
U1008,Nkosi,46,Male,South African,Plage/Détente,Hot,Beach,Villa,Voiture (si isolé);4x4;Bateau,Africa
U1009,Chiamaka,49,Female,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Voiture;4x4;Bateau,Africa
U1010,Chinedu,48,Male,Nigerian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Marche;Transports Publics;Métro,Africa
U1011,Javier,45,Male,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Hotel,4x4;Transports Publics;Voiture (si isolé),North America
U1012,Claudia,34,Female,Spanish,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Taxi;Tuk-Tuk;Scooter,Europe
U1013,Trang,63,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture (si isolé);Voiture;Taxi,Asia
U1014,Karim,53,Male,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Scooter;4x4;Marche,Africa
U1015,Khanya,40,Female,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture (si isolé);Randonnée;Taxi,Africa
U1016,Ingrid,52,Female,German,Culturel/Histoire,Temperate,City,Airbnb,Voiture (si isolé);Scooter;Métro,Europe
U1017,Tshepo,67,Male,South African,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bus;Vélo;4x4,Africa
U1018,Sarah,30,Female,American,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Voiture;4x4;Bateau,North America
U1019,Ksenia,32,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Bus;Taxi;Vélo,Europe
U1020,Irene,65,Female,Spanish,Culturel/Histoire,Temperate,City,Hostel,Scooter;Marche;Vélo,Europe
U1021,Sara,20,Female,Swedish,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Marche;Randonnée;Scooter,Europe
U1022,Valeria,23,Female,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture (si isolé);Bus;Marche,South America
U1023,Mikhail,25,Male,Russian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Bus;Taxi,Europe
U1024,Laura,60,Female,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Taxi;Vélo;Voiture (si isolé),South America
U1025,Isabella,52,Female,Mexican,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Scooter;Métro;Voiture,North America
U1026,Nikita,30,Male,Russian,Culturel/Histoire,Temperate,City,Guesthouse,Voiture (si isolé);Randonnée;Voiture,Europe
U1027,Nandi,25,Female,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Transports Publics;4x4;Marche,Africa
U1028,Obi,28,Male,Nigerian,Plage/Détente,Hot,Beach,Airbnb,Marche;Voiture;4x4,Africa
U1029,Ebba,62,Female,Swedish,Urbain/Luxe/Shopping,Temperate,City,Hostel,Transports Publics;Métro;4x4,Europe
U1030,Rina,26,Female,Japanese,Exotique/Budget,Hot,Cultural/Nature,Hostel,Taxi;Randonnée;Voiture (si isolé),Asia
U1031,Daniela,51,Female,Colombian,Plage/Détente,Hot,Beach,Hotel,Transports Publics;Voiture (si isolé);4x4,South America
U1032,Chiamaka,36,Female,Nigerian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;Randonnée;4x4,Africa
U1033,Álvaro,66,Male,Spanish,Plage/Détente,Hot,Beach,Hostel,Taxi;Voiture (si isolé);Transports Publics,Europe
U1034,Neha,24,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Voiture;4x4;Vélo,Asia
U1035,Fatima,49,Female,Egyptian,Culturel/Histoire,Temperate,City,Villa,Métro;Voiture (si isolé);Vélo,Africa
U1036,Olu,39,Male,Nigerian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Vélo;4x4;Voiture (si isolé),Africa
U1037,Kunle,41,Male,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Marche;Voiture (si isolé);Scooter,Africa
U1038,Owen,19,Male,Canadian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Voiture;Marche;Scooter,North America
U1039,Maxim,66,Male,Russian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Vélo;Métro;Transports Publics,Europe
U1040,Rohan,57,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Marche;Tuk-Tuk;Transports Publics,Asia
U1041,Maja,54,Female,Swedish,Urbain/Luxe/Shopping,Temperate,City,Hostel,Randonnée;Bateau;Taxi,Europe
U1042,Tae-Hyun,38,Male,South Korean,Urbain/Luxe/Shopping,Temperate,City,Villa,Voiture;Scooter;4x4,Asia
U1043,Do-Yun,46,Male,South Korean,Culturel/Histoire,Temperate,City,Airbnb,Bateau;Voiture;4x4,Asia
U1044,Yoo-Jin,27,Female,South Korean,Culturel/Histoire,Temperate,City,Hostel,Métro;Randonnée;Transports Publics,Asia
U1045,Kelechi,49,Male,Nigerian,Culturel/Histoire,Temperate,City,Hostel,Tuk-Tuk;Bus;Bateau,Africa
U1046,Francesco,63,Male,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Voiture (si isolé);Tuk-Tuk,Europe
U1047,Pierre,56,Male,French,Plage/Détente,Hot,Beach,Hotel,Bus;Voiture (si isolé);Randonnée,Europe
U1048,Do-Yun,44,Male,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Randonnée;Bus;Tuk-Tuk,Asia
U1049,Sota,53,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;4x4;Bateau,Asia
U1050,Leonardo,42,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Métro;Marche;Bus,Europe
U1051,Yulia,28,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Marche;Voiture;Randonnée,Europe
U1052,Min-Ji,21,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Voiture;Bus,Asia
U1053,Emma,63,Female,Canadian,Culturel/Histoire,Temperate,City,Hotel,4x4;Voiture;Vélo,North America
U1054,Arthur,57,Male,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,4x4;Vélo;Randonnée,South America
U1055,Simone,32,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture;Voiture (si isolé);4x4,Europe
U1056,Maxim,50,Male,Russian,Culturel/Histoire,Temperate,City,Hostel,Voiture;Bateau;Scooter,Europe
